OrderID,OrderDate,Category,SubCategory,Region,Segment,Quantity,Sales,Profit
ORD-3455,2025-05-27,Furniture,Bookcases,Central,Consumer,4,1383.66,125.51
ORD-4305,2025-05-27,Technology,Printers,South,Corporate,5,1887.97,352.67
ORD-1339,2025-05-27,Technology,Printers,South,Corporate,4,1791.12,340.64
ORD-4279,2025-05-27,Furniture,Bookcases,East,Home Office,5,1479.2,216.69
ORD-4375,2025-05-27,Office Supplies,Paper,East,Consumer,4,135.05,23.51
ORD-2136,2025-05-28,Office Supplies,Binders,South,Consumer,7,252.59,54.45
ORD-4481,2025-05-28,Office Supplies,Storage,Central,Consumer,5,198.65,38.26
ORD-1050,2025-05-28,Furniture,Desks,West,Consumer,7,1970.9,218.83
ORD-4286,2025-05-28,Office Supplies,Paper,East,Home Office,5,182.29,50.3
ORD-4674,2025-05-28,Technology,Printers,West,Corporate,4,1971.13,315.17
ORD-6869,2025-05-28,Office Supplies,Paper,West,Home Office,4,163.28,22.92
ORD-6433,2025-05-28,Office Supplies,Storage,Central,Home Office,2,88.13,24.03
ORD-3527,2025-05-28,Technology,Monitors,South,Corporate,6,2809.66,361.06
ORD-6166,2025-05-28,Furniture,Tables,West,Home Office,6,1770.88,230.36
ORD-6090,2025-05-29,Office Supplies,Paper,West,Consumer,3,127.54,29.34
ORD-3341,2025-05-29,Office Supplies,Storage,South,Corporate,6,229.86,63.57
ORD-3867,2025-05-29,Office Supplies,Paper,South,Consumer,7,306.31,51.05
ORD-6758,2025-05-29,Technology,Laptops,Central,Corporate,5,2629.38,606.7
ORD-2607,2025-05-29,Furniture,Tables,Central,Corporate,1,241.78,24.57
ORD-4169,2025-05-29,Furniture,Tables,East,Consumer,3,940.18,78.19
ORD-2140,2025-05-30,Office Supplies,Paper,West,Consumer,1,33.92,8.0
ORD-2446,2025-05-30,Technology,Monitors,East,Home Office,4,1758.35,205.74
ORD-2107,2025-05-30,Technology,Accessories,East,Home Office,5,1975.09,395.4
ORD-5056,2025-05-30,Office Supplies,Paper,West,Home Office,6,194.09,27.07
ORD-6130,2025-05-30,Furniture,Bookcases,West,Corporate,3,804.16,81.37
ORD-1508,2025-05-30,Office Supplies,Pens,South,Home Office,5,219.85,58.07
ORD-1555,2025-05-30,Office Supplies,Binders,Central,Corporate,4,149.76,-20.75
ORD-1795,2025-05-30,Furniture,Chairs,South,Consumer,7,2214.17,301.86
ORD-5318,2025-05-30,Office Supplies,Paper,East,Corporate,2,64.3,16.1
ORD-5906,2025-05-30,Furniture,Bookcases,South,Home Office,7,2246.82,194.33
ORD-6440,2025-05-30,Technology,Monitors,South,Home Office,4,1546.45,328.85
ORD-5815,2025-05-30,Office Supplies,Binders,East,Corporate,6,253.7,-61.43
ORD-6733,2025-05-31,Technology,Accessories,South,Home Office,6,3181.1,473.28
ORD-4958,2025-05-31,Technology,Accessories,Central,Home Office,5,2517.95,340.3
ORD-4275,2025-05-31,Furniture,Chairs,East,Consumer,5,1790.36,207.57
ORD-6210,2025-05-31,Office Supplies,Binders,South,Corporate,4,178.48,29.5
ORD-3316,2025-05-31,Office Supplies,Pens,South,Consumer,3,139.32,33.77
ORD-4482,2025-05-31,Technology,Monitors,East,Corporate,4,1817.28,227.98
ORD-1513,2025-05-31,Furniture,Tables,South,Home Office,7,2459.67,369.07
ORD-2700,2025-05-31,Furniture,Chairs,West,Consumer,3,1027.13,95.87
ORD-4442,2025-05-31,Technology,Accessories,Central,Consumer,2,1063.17,246.17
ORD-6534,2025-05-31,Office Supplies,Paper,Central,Home Office,5,194.28,53.72
ORD-2634,2025-06-01,Technology,Printers,Central,Corporate,2,885.72,108.61
ORD-1719,2025-06-01,Office Supplies,Binders,West,Home Office,1,45.51,11.04
ORD-3138,2025-06-01,Technology,Accessories,East,Corporate,1,490.32,87.86
ORD-3348,2025-06-01,Office Supplies,Binders,Central,Home Office,4,146.97,34.26
ORD-4478,2025-06-01,Office Supplies,Binders,Central,Home Office,4,181.81,49.18
ORD-4016,2025-06-01,Technology,Laptops,Central,Corporate,1,416.47,55.25
ORD-6320,2025-06-01,Office Supplies,Storage,West,Corporate,2,71.98,17.54
ORD-6852,2025-06-01,Furniture,Desks,South,Consumer,7,2307.57,254.92
ORD-3675,2025-06-01,Office Supplies,Pens,West,Home Office,4,190.2,49.54
ORD-4936,2025-06-01,Technology,Printers,West,Consumer,7,3317.63,609.12
ORD-4881,2025-06-02,Technology,Accessories,West,Home Office,4,1633.4,278.18
ORD-1383,2025-06-02,Office Supplies,Pens,South,Corporate,7,268.95,41.81
ORD-2980,2025-06-02,Office Supplies,Pens,East,Home Office,3,99.19,17.4
ORD-2633,2025-06-03,Furniture,Desks,East,Home Office,5,1368.35,162.52
ORD-1026,2025-06-03,Office Supplies,Storage,South,Home Office,4,188.19,39.85
ORD-4556,2025-06-03,Furniture,Chairs,East,Consumer,5,1445.08,185.45
ORD-4926,2025-06-03,Office Supplies,Storage,Central,Home Office,5,219.24,-13.48
ORD-4596,2025-06-03,Office Supplies,Paper,East,Consumer,7,275.81,66.09
ORD-5241,2025-06-03,Office Supplies,Binders,West,Corporate,2,95.43,15.47
ORD-6383,2025-06-03,Office Supplies,Binders,East,Corporate,2,66.65,11.45
ORD-4156,2025-06-03,Furniture,Chairs,East,Home Office,4,1111.21,80.82
ORD-3280,2025-06-03,Furniture,Bookcases,South,Consumer,5,1221.11,94.04
ORD-2775,2025-06-03,Technology,Accessories,East,Corporate,4,1744.59,374.44
ORD-4676,2025-06-04,Office Supplies,Pens,West,Corporate,2,76.39,16.95
ORD-4531,2025-06-04,Office Supplies,Paper,South,Consumer,3,98.49,18.97
ORD-3224,2025-06-04,Furniture,Tables,Central,Consumer,6,2119.87,225.62
ORD-6482,2025-06-04,Office Supplies,Binders,West,Home Office,4,170.3,45.14
ORD-6990,2025-06-04,Office Supplies,Binders,Central,Corporate,1,35.08,4.72
ORD-4809,2025-06-04,Office Supplies,Pens,Central,Home Office,3,134.81,35.2
ORD-4381,2025-06-05,Office Supplies,Pens,East,Corporate,4,179.21,33.04
ORD-2871,2025-06-05,Office Supplies,Paper,East,Consumer,5,234.86,40.59
ORD-4462,2025-06-05,Office Supplies,Paper,East,Corporate,4,173.34,42.61
ORD-1676,2025-06-05,Furniture,Tables,East,Home Office,6,1902.3,180.99
ORD-4597,2025-06-05,Office Supplies,Paper,Central,Home Office,2,66.12,17.43
ORD-2116,2025-06-05,Technology,Laptops,South,Corporate,4,1739.36,290.68
ORD-5003,2025-06-05,Technology,Laptops,West,Home Office,4,2017.46,240.84
ORD-5216,2025-06-05,Office Supplies,Pens,West,Home Office,6,217.54,43.58
ORD-2263,2025-06-06,Office Supplies,Pens,South,Corporate,3,109.22,20.59
ORD-3102,2025-06-06,Technology,Monitors,East,Home Office,5,2101.94,323.13
ORD-2624,2025-06-06,Technology,Printers,East,Consumer,5,2436.54,469.35
ORD-6856,2025-06-06,Office Supplies,Binders,East,Corporate,3,102.04,-6.76
ORD-5690,2025-06-06,Office Supplies,Pens,South,Consumer,2,89.95,23.92
ORD-4418,2025-06-06,Furniture,Bookcases,Central,Corporate,7,1754.96,211.58
ORD-6381,2025-06-06,Furniture,Desks,South,Home Office,4,1167.9,118.31
ORD-2982,2025-06-06,Office Supplies,Pens,Central,Consumer,1,37.61,5.33
ORD-5150,2025-06-06,Office Supplies,Binders,South,Consumer,5,184.14,29.62
ORD-2517,2025-06-06,Furniture,Bookcases,West,Consumer,7,1815.59,187.46
ORD-1789,2025-06-07,Furniture,Tables,South,Corporate,4,1188.22,161.1
ORD-2644,2025-06-07,Furniture,Desks,Central,Consumer,4,1063.08,151.06
ORD-3409,2025-06-07,Office Supplies,Pens,South,Consumer,3,96.02,13.11
ORD-4149,2025-06-07,Technology,Monitors,South,Home Office,4,1551.5,182.29
ORD-3744,2025-06-07,Technology,Laptops,South,Consumer,2,833.37,152.24
ORD-3787,2025-06-07,Furniture,Tables,East,Consumer,6,1491.09,148.91
ORD-4621,2025-06-07,Technology,Accessories,South,Home Office,5,1916.07,298.24
ORD-4576,2025-06-07,Office Supplies,Storage,West,Consumer,3,103.64,16.99
ORD-5453,2025-06-07,Furniture,Desks,Central,Corporate,2,702.55,82.59
ORD-6892,2025-06-07,Technology,Laptops,Central,Consumer,1,519.18,59.09
ORD-2708,2025-06-08,Office Supplies,Pens,East,Home Office,3,117.02,26.2
ORD-1226,2025-06-08,Office Supplies,Paper,East,Home Office,3,96.36,26.05
ORD-4281,2025-06-08,Furniture,Desks,East,Consumer,4,1154.4,132.84
ORD-3890,2025-06-08,Technology,Accessories,East,Home Office,6,3036.48,532.09
ORD-5727,2025-06-08,Furniture,Chairs,West,Home Office,7,1783.52,130.11
ORD-2545,2025-06-08,Furniture,Tables,West,Home Office,4,983.31,120.66
ORD-6665,2025-06-08,Furniture,Desks,South,Corporate,2,500.16,39.37
ORD-6241,2025-06-08,Technology,Printers,West,Corporate,5,2528.29,340.51
ORD-1766,2025-06-08,Furniture,Chairs,East,Corporate,2,504.14,52.95
ORD-1711,2025-06-08,Technology,Accessories,South,Corporate,6,2411.35,276.78
ORD-4611,2025-06-09,Office Supplies,Pens,South,Consumer,4,135.25,37.9
ORD-3935,2025-06-09,Furniture,Bookcases,East,Corporate,7,1862.12,135.03
ORD-3056,2025-06-09,Office Supplies,Binders,East,Corporate,4,137.23,24.12
ORD-4864,2025-06-10,Office Supplies,Pens,East,Home Office,6,196.24,53.77
ORD-6051,2025-06-10,Furniture,Bookcases,South,Consumer,4,1038.43,119.66
ORD-4751,2025-06-10,Technology,Accessories,South,Consumer,7,3636.09,570.56
ORD-6508,2025-06-10,Office Supplies,Paper,Central,Consumer,4,169.29,33.53
ORD-3904,2025-06-10,Office Supplies,Pens,Central,Consumer,6,244.93,38.39
ORD-3861,2025-06-10,Furniture,Bookcases,West,Consumer,2,549.16,39.96
ORD-3580,2025-06-10,Office Supplies,Pens,West,Corporate,4,170.87,28.72
ORD-6384,2025-06-10,Technology,Monitors,South,Corporate,2,970.41,169.89
ORD-2342,2025-06-10,Technology,Monitors,West,Consumer,7,2969.69,361.25
ORD-4951,2025-06-10,Office Supplies,Paper,West,Corporate,4,155.56,36.47
ORD-6023,2025-06-10,Office Supplies,Paper,Central,Home Office,7,225.74,49.6
ORD-2365,2025-06-11,Technology,Printers,West,Consumer,2,989.19,161.81
ORD-1101,2025-06-11,Office Supplies,Binders,Central,Home Office,2,72.96,11.73
ORD-6195,2025-06-11,Office Supplies,Binders,East,Corporate,7,226.7,57.68
ORD-5751,2025-06-11,Office Supplies,Paper,West,Consumer,5,235.86,-39.52
ORD-1434,2025-06-11,Technology,Printers,West,Consumer,5,2193.73,480.92
ORD-4922,2025-06-11,Technology,Accessories,South,Corporate,7,3540.42,436.13
ORD-1827,2025-06-11,Technology,Monitors,West,Corporate,3,1107.63,152.12
ORD-6541,2025-06-11,Office Supplies,Paper,South,Home Office,4,154.41,31.68
ORD-3657,2025-06-11,Technology,Laptops,East,Corporate,1,371.05,83.04
ORD-4352,2025-06-11,Office Supplies,Paper,West,Home Office,6,279.83,68.71
ORD-1035,2025-06-11,Technology,Printers,South,Consumer,1,539.02,90.13
ORD-3156,2025-06-12,Technology,Monitors,South,Home Office,4,1954.04,220.1
ORD-4071,2025-06-12,Office Supplies,Storage,West,Home Office,3,102.56,20.87
ORD-6962,2025-06-12,Furniture,Desks,West,Corporate,5,1642.67,152.08
ORD-5205,2025-06-12,Technology,Printers,West,Corporate,4,2035.68,452.12
ORD-5095,2025-06-12,Office Supplies,Storage,West,Consumer,7,299.1,58.02
ORD-3089,2025-06-12,Office Supplies,Paper,West,Corporate,3,125.67,31.73
ORD-2702,2025-06-12,Office Supplies,Binders,South,Consumer,2,94.24,19.31
ORD-2709,2025-06-12,Technology,Accessories,South,Home Office,3,1432.96,158.17
ORD-6630,2025-06-12,Technology,Laptops,Central,Home Office,4,1762.68,390.68
ORD-3896,2025-06-13,Technology,Laptops,East,Home Office,6,2505.24,416.79
ORD-1462,2025-06-13,Office Supplies,Storage,South,Corporate,6,201.78,-27.59
ORD-2953,2025-06-13,Furniture,Desks,East,Home Office,5,1216.58,171.78
ORD-4445,2025-06-13,Office Supplies,Paper,West,Corporate,3,139.91,24.34
ORD-4764,2025-06-13,Technology,Accessories,South,Home Office,4,1548.81,350.81
ORD-2894,2025-06-13,Technology,Printers,West,Corporate,6,3204.7,673.75
ORD-4781,2025-06-13,Technology,Printers,East,Home Office,7,2856.11,335.03
ORD-5762,2025-06-13,Office Supplies,Pens,East,Home Office,2,65.93,12.19
ORD-6719,2025-06-13,Furniture,Bookcases,South,Home Office,2,645.92,88.95
ORD-4234,2025-06-13,Office Supplies,Paper,East,Home Office,5,233.98,63.49
ORD-2778,2025-06-13,Technology,Accessories,Central,Corporate,3,1242.1,252.53
ORD-6409,2025-06-13,Technology,Monitors,South,Corporate,4,1469.77,296.7
ORD-4398,2025-06-13,Office Supplies,Storage,West,Consumer,1,36.45,8.07
ORD-2336,2025-06-13,Office Supplies,Pens,South,Corporate,2,69.59,12.38
ORD-1910,2025-06-14,Office Supplies,Binders,Central,Consumer,2,74.69,12.61
ORD-3575,2025-06-14,Office Supplies,Storage,West,Corporate,2,87.87,17.38
ORD-1084,2025-06-14,Furniture,Chairs,South,Home Office,4,1103.02,127.93
ORD-4282,2025-06-14,Furniture,Tables,South,Corporate,1,319.36,45.72
ORD-6280,2025-06-15,Technology,Laptops,West,Consumer,2,801.39,132.94
ORD-2977,2025-06-15,Furniture,Desks,South,Corporate,7,1853.05,235.35
ORD-5022,2025-06-15,Office Supplies,Paper,Central,Home Office,2,75.17,17.7
ORD-3646,2025-06-15,Office Supplies,Pens,South,Corporate,3,136.47,33.41
ORD-1919,2025-06-15,Furniture,Desks,East,Home Office,3,1079.81,150.52
ORD-3709,2025-06-15,Office Supplies,Paper,East,Consumer,7,292.29,61.54
ORD-2513,2025-06-15,Technology,Monitors,South,Home Office,7,3090.49,428.5
ORD-2612,2025-06-15,Technology,Monitors,Central,Home Office,3,1484.87,185.86
ORD-6649,2025-06-15,Furniture,Chairs,West,Corporate,6,1989.6,154.48
ORD-4526,2025-06-16,Technology,Monitors,West,Corporate,5,2493.81,522.08
ORD-3236,2025-06-16,Office Supplies,Paper,South,Corporate,3,137.37,32.59
ORD-1938,2025-06-16,Furniture,Bookcases,West,Consumer,5,1678.45,222.38
ORD-5623,2025-06-16,Furniture,Bookcases,Central,Home Office,3,1050.71,154.93
ORD-3885,2025-06-16,Office Supplies,Paper,Central,Consumer,6,244.16,42.45
ORD-4351,2025-06-16,Furniture,Chairs,West,Corporate,5,1704.11,240.7
ORD-4277,2025-06-16,Furniture,Chairs,West,Home Office,3,824.67,115.28
ORD-2020,2025-06-16,Office Supplies,Paper,West,Corporate,1,40.81,7.29
ORD-6715,2025-06-16,Technology,Accessories,East,Home Office,4,1760.62,248.47
ORD-2572,2025-06-16,Office Supplies,Paper,Central,Consumer,2,90.06,15.38
ORD-6707,2025-06-16,Technology,Printers,West,Consumer,4,1654.91,225.11
ORD-2217,2025-06-16,Technology,Accessories,West,Corporate,5,2198.99,399.82
ORD-4838,2025-06-17,Office Supplies,Paper,Central,Corporate,5,214.42,44.82
ORD-2793,2025-06-17,Technology,Accessories,West,Corporate,4,2056.73,409.2
ORD-4068,2025-06-17,Furniture,Desks,South,Corporate,4,1169.35,95.74
ORD-1627,2025-06-17,Office Supplies,Paper,East,Consumer,6,221.52,56.41
ORD-2924,2025-06-17,Technology,Laptops,East,Home Office,4,1626.3,239.02
ORD-4263,2025-06-17,Technology,Laptops,West,Consumer,7,2846.58,582.57
ORD-1582,2025-06-17,Office Supplies,Paper,Central,Consumer,6,243.87,48.39
ORD-5020,2025-06-18,Furniture,Tables,West,Home Office,6,1910.11,293.25
ORD-1874,2025-06-18,Technology,Laptops,West,Consumer,6,2236.35,343.4
ORD-2399,2025-06-18,Technology,Printers,South,Consumer,6,2929.79,521.3
ORD-6686,2025-06-18,Office Supplies,Pens,South,Consumer,1,45.98,7.15
ORD-6394,2025-06-18,Office Supplies,Paper,Central,Home Office,1,37.86,5.53
ORD-4617,2025-06-18,Technology,Monitors,South,Corporate,6,2526.67,573.01
ORD-5601,2025-06-18,Office Supplies,Paper,South,Home Office,4,174.21,23.86
ORD-6088,2025-06-18,Furniture,Bookcases,East,Consumer,6,1896.48,147.93
ORD-1197,2025-06-18,Technology,Monitors,South,Home Office,4,1554.87,338.72
ORD-4602,2025-06-19,Office Supplies,Binders,West,Consumer,4,188.81,37.33
ORD-2366,2025-06-19,Office Supplies,Binders,East,Home Office,5,190.31,-13.4
ORD-4727,2025-06-19,Office Supplies,Pens,Central,Consumer,3,111.41,26.28
ORD-2986,2025-06-19,Office Supplies,Pens,Central,Consumer,5,197.64,27.49
ORD-3504,2025-06-19,Furniture,Bookcases,South,Consumer,2,625.47,70.74
ORD-6696,2025-06-19,Office Supplies,Paper,South,Consumer,7,233.36,50.66
ORD-3893,2025-06-19,Furniture,Desks,South,Corporate,4,1230.56,163.69
ORD-6340,2025-06-19,Furniture,Chairs,South,Home Office,1,353.51,48.12
ORD-5371,2025-06-19,Furniture,Bookcases,South,Home Office,7,2402.46,347.73
ORD-6331,2025-06-19,Technology,Monitors,South,Consumer,7,3085.68,655.31
ORD-2716,2025-06-19,Technology,Laptops,East,Consumer,7,3090.23,676.86
ORD-5036,2025-06-20,Technology,Laptops,South,Home Office,4,1654.14,194.06
ORD-2795,2025-06-20,Office Supplies,Paper,East,Corporate,4,134.55,27.09
ORD-4675,2025-06-20,Furniture,Tables,South,Home Office,4,964.67,124.06
ORD-2341,2025-06-20,Technology,Laptops,Central,Home Office,5,2387.69,408.98
ORD-3651,2025-06-20,Furniture,Desks,East,Home Office,3,1018.97,93.63
ORD-5086,2025-06-21,Technology,Monitors,East,Consumer,6,2625.17,325.26
ORD-1134,2025-06-21,Office Supplies,Storage,East,Home Office,4,169.15,46.05
ORD-5960,2025-06-21,Office Supplies,Pens,South,Consumer,1,40.76,9.75
ORD-4967,2025-06-21,Furniture,Tables,Central,Consumer,4,1071.79,143.47
ORD-4176,2025-06-21,Office Supplies,Storage,South,Corporate,5,239.92,38.36
ORD-6230,2025-06-21,Technology,Printers,West,Home Office,5,2144.39,266.99
ORD-6813,2025-06-21,Technology,Accessories,East,Consumer,6,2714.77,465.51
ORD-3367,2025-06-22,Furniture,Desks,Central,Consumer,7,1739.85,260.03
ORD-3482,2025-06-22,Technology,Printers,South,Home Office,7,2558.89,329.77
ORD-2014,2025-06-22,Office Supplies,Paper,South,Home Office,7,335.97,50.26
ORD-2867,2025-06-22,Technology,Accessories,East,Home Office,1,360.67,50.8
ORD-1399,2025-06-22,Office Supplies,Storage,East,Corporate,6,247.6,34.32
ORD-1979,2025-06-22,Office Supplies,Paper,West,Consumer,7,231.47,31.44
ORD-4409,2025-06-22,Furniture,Chairs,West,Home Office,3,847.86,80.94
ORD-4813,2025-06-23,Office Supplies,Pens,South,Corporate,2,76.23,19.93
ORD-4937,2025-06-23,Technology,Printers,Central,Consumer,3,1388.81,192.39
ORD-2580,2025-06-23,Technology,Accessories,East,Consumer,1,518.71,97.82
ORD-5511,2025-06-23,Technology,Laptops,South,Home Office,4,1775.38,250.05
ORD-2156,2025-06-23,Furniture,Desks,Central,Home Office,1,314.5,41.64
ORD-1626,2025-06-23,Office Supplies,Storage,South,Consumer,4,176.22,36.83
ORD-3571,2025-06-23,Office Supplies,Storage,West,Consumer,2,67.3,14.78
ORD-1554,2025-06-23,Technology,Printers,South,Corporate,5,1809.26,358.64
ORD-2637,2025-06-23,Technology,Laptops,South,Home Office,6,3198.95,378.31
ORD-1352,2025-06-24,Furniture,Bookcases,South,Corporate,2,482.81,51.88
ORD-3751,2025-06-24,Office Supplies,Storage,East,Corporate,5,164.55,24.0
ORD-2848,2025-06-24,Furniture,Chairs,East,Corporate,2,669.91,84.72
ORD-2293,2025-06-24,Furniture,Chairs,East,Consumer,1,302.46,38.43
ORD-3590,2025-06-24,Office Supplies,Paper,West,Home Office,1,41.95,10.02
ORD-6822,2025-06-24,Furniture,Bookcases,South,Consumer,1,325.0,32.61
ORD-1456,2025-06-24,Office Supplies,Storage,West,Corporate,6,205.82,32.62
ORD-6471,2025-06-24,Office Supplies,Storage,Central,Home Office,4,178.41,27.73
ORD-3255,2025-06-25,Technology,Laptops,West,Home Office,6,2564.21,522.74
ORD-1138,2025-06-25,Office Supplies,Paper,Central,Consumer,6,253.93,38.69
ORD-1834,2025-06-25,Office Supplies,Binders,West,Consumer,3,106.55,28.82
ORD-3278,2025-06-25,Furniture,Desks,West,Corporate,3,997.46,81.06
ORD-3804,2025-06-25,Office Supplies,Binders,Central,Consumer,6,252.23,65.42
ORD-2102,2025-06-26,Office Supplies,Pens,Central,Corporate,7,248.11,68.75
ORD-2504,2025-06-26,Technology,Accessories,West,Home Office,3,1584.02,234.36
ORD-5695,2025-06-26,Technology,Laptops,Central,Consumer,4,1524.81,176.53
ORD-3684,2025-06-26,Furniture,Chairs,West,Corporate,3,804.19,61.53
ORD-4498,2025-06-26,Furniture,Bookcases,South,Consumer,2,696.45,64.48
ORD-2738,2025-06-26,Technology,Laptops,South,Home Office,2,746.3,124.07
ORD-6006,2025-06-27,Office Supplies,Pens,East,Home Office,3,105.27,30.01
ORD-2713,2025-06-27,Furniture,Tables,West,Corporate,2,555.22,57.73
ORD-6709,2025-06-27,Furniture,Chairs,South,Home Office,5,1300.47,98.86
ORD-5307,2025-06-28,Furniture,Desks,South,Home Office,3,995.35,78.23
ORD-2963,2025-06-28,Furniture,Tables,West,Home Office,6,1751.45,163.67
ORD-3183,2025-06-28,Technology,Printers,Central,Consumer,5,2151.63,440.06
ORD-4507,2025-06-28,Office Supplies,Pens,Central,Consumer,1,44.94,6.62
ORD-3494,2025-06-29,Furniture,Desks,East,Corporate,2,605.74,74.55
ORD-3006,2025-06-29,Technology,Laptops,West,Corporate,3,1186.73,199.89
ORD-4907,2025-06-29,Technology,Laptops,East,Consumer,3,1115.93,239.13
ORD-1274,2025-06-30,Office Supplies,Storage,West,Home Office,2,74.82,12.46
ORD-1278,2025-06-30,Furniture,Bookcases,South,Home Office,6,1982.29,187.57
ORD-6936,2025-06-30,Furniture,Desks,West,Consumer,4,962.5,124.5
ORD-6536,2025-06-30,Technology,Accessories,South,Home Office,5,2581.58,499.52
ORD-5395,2025-06-30,Technology,Monitors,South,Consumer,3,1319.28,240.13
ORD-2162,2025-06-30,Office Supplies,Storage,West,Home Office,3,129.96,33.3
ORD-5971,2025-06-30,Furniture,Desks,West,Consumer,4,1075.27,80.91
ORD-5088,2025-07-01,Office Supplies,Pens,Central,Home Office,7,147.13,22.35
ORD-1973,2025-07-01,Office Supplies,Pens,West,Consumer,3,63.51,9.48
ORD-2155,2025-07-01,Office Supplies,Paper,East,Home Office,3,57.35,12.48
ORD-4052,2025-07-01,Technology,Laptops,West,Consumer,4,1995.13,420.08
ORD-1678,2025-07-01,Office Supplies,Paper,West,Home Office,1,19.97,3.4
ORD-2922,2025-07-01,Technology,Laptops,Central,Home Office,1,384.67,49.94
ORD-6126,2025-07-01,Office Supplies,Binders,West,Consumer,4,83.53,21.22
ORD-1483,2025-07-01,Furniture,Bookcases,East,Consumer,7,2313.25,335.89
ORD-6335,2025-07-01,Office Supplies,Binders,East,Home Office,4,99.7,19.58
ORD-2170,2025-07-01,Furniture,Desks,West,Corporate,4,1382.02,101.02
ORD-6064,2025-07-01,Office Supplies,Binders,East,Consumer,4,85.54,19.91
ORD-6981,2025-07-02,Furniture,Bookcases,East,Corporate,7,2180.66,255.75
ORD-5536,2025-07-02,Office Supplies,Storage,Central,Corporate,5,123.57,25.8
ORD-3598,2025-07-02,Furniture,Bookcases,East,Home Office,3,825.25,97.64
ORD-5472,2025-07-02,Furniture,Tables,West,Corporate,6,1512.95,168.33
ORD-1311,2025-07-02,Furniture,Desks,East,Corporate,3,1047.32,122.8
ORD-1550,2025-07-02,Technology,Laptops,East,Corporate,5,2570.84,548.15
ORD-5652,2025-07-03,Office Supplies,Binders,East,Consumer,4,88.69,16.77
ORD-6437,2025-07-03,Technology,Accessories,East,Corporate,6,3119.66,337.95
ORD-2405,2025-07-03,Office Supplies,Paper,West,Home Office,3,61.98,10.11
ORD-5660,2025-07-03,Furniture,Desks,West,Home Office,6,1487.91,197.26
ORD-6787,2025-07-03,Office Supplies,Pens,West,Consumer,4,103.6,18.78
ORD-4108,2025-07-03,Office Supplies,Paper,South,Corporate,6,121.97,32.04
ORD-6808,2025-07-03,Office Supplies,Binders,East,Home Office,6,141.45,22.86
ORD-4980,2025-07-04,Technology,Monitors,East,Corporate,2,845.56,129.37
ORD-5782,2025-07-05,Office Supplies,Paper,West,Consumer,1,20.19,3.22
ORD-5317,2025-07-05,Office Supplies,Pens,East,Consumer,7,145.09,21.88
ORD-2866,2025-07-05,Furniture,Tables,South,Consumer,2,710.58,58.32
ORD-2037,2025-07-05,Furniture,Bookcases,West,Corporate,2,556.81,59.82
ORD-2601,2025-07-05,Office Supplies,Pens,Central,Consumer,2,50.94,14.14
ORD-1016,2025-07-05,Technology,Accessories,Central,Home Office,3,1167.06,262.75
ORD-4718,2025-07-06,Office Supplies,Binders,South,Consumer,5,121.56,34.09
ORD-5993,2025-07-06,Office Supplies,Binders,South,Corporate,2,47.96,10.95
ORD-5155,2025-07-06,Technology,Laptops,East,Consumer,3,1289.17,147.71
ORD-2388,2025-07-06,Technology,Printers,West,Home Office,6,2835.16,427.17
ORD-4803,2025-07-06,Technology,Printers,East,Home Office,7,2544.62,314.4
ORD-3821,2025-07-06,Technology,Laptops,West,Home Office,6,2304.36,472.97
ORD-5070,2025-07-07,Office Supplies,Binders,Central,Home Office,5,124.53,27.04
ORD-4007,2025-07-07,Office Supplies,Binders,South,Home Office,6,118.09,26.04
ORD-4851,2025-07-07,Technology,Monitors,Central,Consumer,2,755.25,127.13
ORD-4952,2025-07-07,Technology,Monitors,South,Consumer,1,403.21,84.06
ORD-1165,2025-07-07,Office Supplies,Storage,Central,Home Office,6,138.49,19.02
ORD-2973,2025-07-07,Furniture,Bookcases,South,Corporate,6,2142.45,309.48
ORD-5925,2025-07-07,Office Supplies,Binders,Central,Corporate,3,61.91,10.44
ORD-1049,2025-07-07,Technology,Monitors,South,Consumer,7,2571.32,554.86
ORD-3194,2025-07-07,Office Supplies,Storage,West,Corporate,2,52.54,13.18
ORD-5733,2025-07-07,Furniture,Chairs,South,Consumer,5,1766.16,262.04
ORD-6300,2025-07-07,Furniture,Bookcases,Central,Home Office,2,709.51,89.68
ORD-1436,2025-07-08,Office Supplies,Binders,West,Consumer,1,19.82,3.0
ORD-5922,2025-07-08,Furniture,Bookcases,South,Corporate,2,559.94,81.28
ORD-6260,2025-07-08,Office Supplies,Binders,East,Home Office,1,21.27,4.97
ORD-5569,2025-07-08,Office Supplies,Paper,Central,Corporate,6,134.36,26.75
ORD-4931,2025-07-08,Office Supplies,Binders,West,Consumer,7,138.81,25.22
ORD-3525,2025-07-08,Furniture,Desks,Central,Home Office,3,752.89,115.59
ORD-4551,2025-07-08,Furniture,Bookcases,South,Home Office,1,321.57,42.14
ORD-5077,2025-07-08,Office Supplies,Storage,South,Consumer,6,113.99,28.52
ORD-4008,2025-07-08,Technology,Printers,East,Consumer,1,517.87,58.98
ORD-4222,2025-07-08,Office Supplies,Paper,East,Home Office,4,77.81,12.04
ORD-1775,2025-07-09,Office Supplies,Pens,Central,Consumer,6,130.64,29.65
ORD-5599,2025-07-09,Office Supplies,Storage,West,Home Office,2,44.6,6.53
ORD-3702,2025-07-09,Furniture,Desks,South,Consumer,1,330.63,32.78
ORD-2730,2025-07-09,Furniture,Chairs,East,Home Office,1,289.88,40.03
